1.780000 -17.369004 -12.476653 38.241633
1.790000 -17.100832 -10.843204 38.913092
1.800000 -16.697387 -9.180997 39.301256
1.810000 -16.168924 -7.544379 39.413723
1.820000 -15.529826 -5.981602 39.270774
1.830000 -14.797562 -4.531759 38.902348
1.840000 -13.991501 -3.223108 38.344424
1.850000 -13.131704 -2.072767 37.635412
1.860000 -12.237845 -1.087554 36.813014
1.870000 -11.328317 -0.265613 35.911861
1.880000 -10.419592 0.401573 34.962013
1.890000 -9.525823 0.927118 33.988252
1.900000 -8.658668 1.326846 33.010021
1.910000 -7.827295 1.617744 32.041815
1.920000 -7.038516 1.816768 31.093826
1.930000 -6.297020 1.940025 30.172711
1.940000 -5.605638 2.002253 29.282349
1.950000 -4.965638 2.016546 28.424547
1.960000 -4.377009 1.994268 27.599631
1.970000 -3.838729 1.945079 26.806932
1.980000 -3.349001 1.877048 26.045159
1.990000 -2.905463 1.796801 25.312677
2.000000 -2.505361 1.709694 24.607707
2.010000 -2.145699 1.619989 23.928457
2.020000 -1.823350 1.531015 23.273206
2.030000 -1.535155 1.445324 22.640356
2.040000 -1.277989 1.364829 22.028453
2.050000 -1.048816 1.290922 21.436197
2.060000 -0.844728 1.224580 20.862432
2.070000 -0.662971 1.166453 20.306143
2.080000 -0.500959 1.116943 19.766436
2.090000 -0.356283 1.076261 19.242527
2.100000 -0.226712 1.044486 18.733724
2.110000 -0.110188 1.021607 18.239419
2.120000 -0.004825 1.007555 17.759071
2.130000 0.091107 1.002238 17.292200
2.140000 0.179191 1.005560 16.838373
2.150000 0.260872 1.017445 16.397205
2.160000 0.337476 1.037846 15.968347
2.170000 0.410218 1.066764 15.551485
2.180000 0.480220 1.104256 15.146337
2.190000 0.548520 1.150441 14.752652
2.200000 0.616089 1.205510 14.370208
2.210000 0.683840 1.269733 13.998813
2.220000 0.752642 1.343462 13.638307
2.230000 0.823331 1.427137 13.288564
2.240000 0.896723 1.521295 12.949493
2.250000 0.973622 1.626570 12.621047
2.260000 1.054832 1.743702 12.303223
2.270000 1.141170 1.873542 11.996072
2.280000 1.233469 2.017059 11.699706
2.290000 1.332595 2.175349 11.414312
2.300000 1.439453 2.349636 11.140155
2.310000 1.554998 2.541287 10.877602
2.320000 1.680244 2.751815 10.627135
2.330000 1.816273 2.982892 10.389373
2.340000 1.964247 3.236347 10.165096
2.350000 2.125415 3.514183 9.955277
2.360000 2.301121 3.818574 9.761115
2.370000 2.492819 4.151870 9.584079
2.380000 2.702074 4.516595 9.425957
2.390000 2.930574 4.915435 9.288913
2.400000 3.180130 5.351228 9.175557
2.410000 3.452687 5.826931 9.089022
2.420000 3.750316 6.345581 9.033056
2.430000 4.075212 6.910227 9.012121
2.440000 4.429684 7.523848 9.031510
2.450000 4.816131 8.189224 9.097466
2.460000 5.237012 8.908770 9.217315
2.470000 5.694795 9.684319 9.399593
2.480000 6.191895 10.516827 9.654165
2.490000 6.730578 11.406011 9.992316
2.500000 7.312838 12.349882 10.426796
2.510000 7.940233 13.344188 10.971778
2.520000 8.613684 14.381742 11.642689
2.530000 9.333213 15.451658 12.455865
2.540000 10.097634 16.538521 13.427952
2.550000 10.904183 17.621550 14.574982
2.560000 11.748106 18.673854 15.911055
2.570000 12.622216 19.661939 17.446575
2.580000 13.516453 20.545671 19.186033
2.590000 14.417505 21.278955 21.125427
2.600000 15.308562 21.811391 23.249519
2.610000 16.169288 22.091155 25.529313
2.620000 16.976127 22.069170 27.920281
2.630000 17.703025 21.704417 30.361985
2.640000 18.322629 20.969864 32.779752
2.650000 18.807947 19.858111 35.088802
2.660000 19.134366 18.385594 37.200819
2.670000 19.281807 16.594151 39.032293
2.680000 19.236725 14.549119 40.513386
2.690000 18.993622 12.333845 41.595646
2.700000 18.555800 10.041373 42.256983
2.710000 17.935198 7.764802 42.502908
2.720000 17.151340 5.588154 42.363890
2.730000 16.229571 3.579350 41.889625
2.740000 15.198884 1.786244 41.141629
2.750000 14.089677 0.235856 40.185665
2.760000 12.931722 -1.063750 39.085279
2.770000 11.752545 -2.119886 37.897157
2.780000 10.576317 -2.950937 36.668477
2.790000 9.423234 -3.582160 35.436026
2.800000 8.309330 -4.042081 34.226623
2.810000 7.246611 -4.359738 33.058356
2.820000 6.243409 -4.562789 31.942185
2.830000 5.304853 -4.676365 30.883609
2.840000 4.433394 -4.722509 29.884181
2.850000 3.629316 -4.720034 28.942792
2.860000 2.891217 -4.684645 28.056686
2.870000 2.216425 -4.629211 27.222213
2.880000 1.601359 -4.564115 26.435370
2.890000 1.041822 -4.497620 25.692162
2.900000 0.533240 -4.436215 24.988830
2.910000 0.070843 -4.384939 24.321982
2.920000 -0.350185 -4.347660 23.688655
2.930000 -0.734606 -4.327317 23.086330
2.940000 -1.087052 -4.326128 22.512929
2.950000 -1.411971 -4.345751 21.966782
2.960000 -1.713597 -4.387434 21.446603
2.970000 -1.995930 -4.452121 20.951452
2.980000 -2.262733 -4.540549 20.480710
2.990000 -2.517529 -4.653315 20.034053
3.000000 -2.763615 -4.790940 19.611433
3.010000 -3.004071 -4.953906 19.213063
3.020000 -3.241775 -5.142687 18.839416
3.030000 -3.479421 -5.357771 18.491220
3.040000 -3.719536 -5.599665 18.169466
3.050000 -3.964490 -5.868898 17.875420
3.060000 -4.216518 -6.166010 17.610632
3.070000 -4.477723 -6.491528 17.376963
3.080000 -4.750093 -6.845939 17.176601
3.090000 -5.035497 -7.229645 17.012084
3.100000 -5.335687 -7.642907 16.886330
3.110000 -5.652294 -8.085776 16.802648
3.120000 -5.986811 -8.558008 16.764765
3.130000 -6.340574 -9.058957 16.776826
3.140000 -6.714729 -9.587453 16.843393
3.150000 -7.110195 -10.141661 16.969417
3.160000 -7.527613 -10.718920 17.160192
3.170000 -7.967279 -11.315563 17.421267
3.180000 -8.429073 -11.926724 17.758313
3.190000 -8.912366 -12.546148 18.176940
3.200000 -9.415925 -13.165997 18.682445
3.210000 -9.937804 -13.776696 19.279476
3.220000 -10.475229 -14.366822 19.971629
3.230000 -11.024489 -14.923075 20.760956
3.240000 -11.580835 -15.430376 21.647397
3.250000 -12.138400 -15.872111 22.628179
3.260000 -12.690165 -16.230589 23.697201
3.270000 -13.227966 -16.487702 24.844476
3.280000 -13.742587 -16.625840 26.055723
3.290000 -14.223931 -16.629004 27.312171
3.300000 -14.661293 -16.484079 28.590701
3.310000 -15.043737 -16.182160 29.864393
3.320000 -15.360561 -15.719772 31.103514
3.330000 -15.601838 -15.099835 32.276939
3.340000 -15.758984 -14.332186 33.353924
3.350000 -15.825307 -13.433529 34.306046
3.360000 -15.796490 -12.426737 35.109114
3.370000 -15.670936 -11.339554 35.744806
3.380000 -15.449946 -10.202796 36.201803
3.390000 -15.137698 -9.048291 36.476287
3.400000 -14.741030 -7.906794 36.571749
3.410000 -14.269051 -6.806133 36.498176
3.420000 -13.732622 -5.769781 36.270749
3.430000 -13.143763 -4.815971 35.908282
3.440000 -12.515046 -3.957358 35.431592
3.450000 -11.859026 -3.201193 34.862002
3.460000 -11.187747 -2.549868 34.220098
3.470000 -10.512351 -2.001717 33.524811
3.480000 -9.842804 -1.551922 32.792833
3.490000 -9.187720 -1.193431 32.038339
3.500000 -8.554296 -0.917787 31.272946
3.510000 -7.948317 -0.715842 30.505861
3.520000 -7.374230 -0.578322 29.744127
3.530000 -6.835251 -0.496246 28.992941
3.540000 -6.333508 -0.461224 28.255973
3.550000 -5.870191 -0.465636 27.535679
3.560000 -5.445704 -0.502730 26.833584
3.570000 -5.059810 -0.566652 26.150521
3.580000 -4.711771 -0.652434 25.486826
3.590000 -4.400469 -0.755947 24.842498
3.600000 -4.124514 -0.873839 24.217323
3.610000 -3.882334 -1.003458 23.610960
3.620000 -3.672259 -1.142780 23.023013
3.630000 -3.492580 -1.290332 22.453079
3.640000 -3.341604 -1.445122 21.900775
3.650000 -3.217697 -1.606574 21.365768
3.660000 -3.119315 -1.774471 20.847786
3.670000 -3.045029 -1.948904 20.346629
3.680000 -2.993544 -2.130227 19.862177
3.690000 -2.963710 -2.319020 19.394394
3.700000 -2.954534 -2.516062 18.943337
3.710000 -2.965182 -2.722298 18.509160
3.720000 -2.994983 -2.938821 18.092123
3.730000 -3.043429 -3.166855 17.692601
3.740000 -3.110173 -3.407739 17.311097
3.750000 -3.195028 -3.662917 16.948254
3.760000 -3.297962 -3.933919 16.604875
3.770000 -3.419096 -4.222361 16.281942
3.780000 -3.558694 -4.529924 15.980640
3.790000 -3.717166 -4.858342 15.702385
3.800000 -3.895051 -5.209388 15.448853
3.810000 -4.093017 -5.584848 15.222020
3.820000 -4.311846 -5.986491 15.024198
3.830000 -4.552426 -6.416034 14.858075
3.840000 -4.815732 -6.875088 14.726767
3.850000 -5.102807 -7.365098 14.633857
3.860000 -5.414740 -7.887258 14.583449
3.870000 -5.752634 -8.442409 14.580205
3.880000 -6.117564 -9.030911 14.629382
3.890000 -6.510530 -9.652489 14.736857
3.900000 -6.932394 -10.306043 14.909126
3.910000 -7.383806 -10.989428 15.153270
3.920000 -7.865110 -11.699201 15.476887
3.930000 -8.376236 -12.430335 15.887947
3.940000 -8.916567 -13.175913 16.394582
3.950000 -9.484795 -13.926822 17.004768
3.960000 -10.078754 -14.671454 17.725892
3.970000 -10.695242 -15.395479 18.564177
3.980000 -11.329839 -16.081712 19.523972
3.990000 -11.976734 -16.710156 20.606896
4.000000 -12.628576 -17.258285 21.810882
4.010000 -13.276383 -17.701637 23.129173
4.020000 -13.909520 -18.014793 24.549373
4.030000 -14.515794 -18.172754 26.052700
4.040000 -15.081685 -18.152719 27.613598
4.050000 -15.592742 -17.936133 29.199894
4.060000 -16.034148 -17.510859 30.773669
4.070000 -16.391437 -16.873171 32.292895
4.080000 -16.651330 -16.029257 33.713841
4.090000 -16.802616 -14.995917 34.994040
4.100000 -16.836988 -13.800210 36.095495
4.110000 -16.749734 -12.477960 36.987702
4.120000 -16.540186 -11.071256 37.650026
4.130000 -16.211874 -9.625231 38.073077
4.140000 -15.772335 -8.184596 38.258876
4.150000 -15.232630 -6.790405 38.219856
4.160000 -14.606600 -5.477470 37.976906
4.170000 -13.909986 -4.272696 37.556836
4.180000 -13.159487 -3.194410 36.989671
4.190000 -12.371878 -2.252591 36.306142
4.200000 -11.563242 -1.449790 35.535627
4.210000 -10.748368 -0.782479 34.704677
4.220000 -9.940340 -0.242565 33.836144
4.230000 -9.150295 0.181115 32.948829
4.240000 -8.387345 0.501475 32.057539
4.250000 -7.658611 0.732098 31.173428
4.260000 -6.969357 0.886418 30.304481
4.270000 -6.323172 0.977143 29.456077
4.280000 -5.722193 1.015902 28.631532
4.290000 -5.167328 1.013044 27.832597
4.300000 -4.658483 0.977572 27.059890
4.310000 -4.194766 0.917162 26.313241
4.320000 -3.774678 0.838237 25.591968
4.330000 -3.396272 0.746078 24.895084
4.340000 -3.057299 0.644941 24.221445
4.350000 -2.755318 0.538191 23.569855
4.360000 -2.487797 0.428423 22.939137
4.370000 -2.252184 0.317576 22.328172
4.380000 -2.045969 0.207041 21.735925
4.390000 -1.866732 0.097749 21.161453
4.400000 -1.712169 -0.009744 20.603909
4.410000 -1.580124 -0.115192 20.062538
4.420000 -1.468597 -0.218595 19.536667
4.430000 -1.375759 -0.320156 19.025701
4.440000 -1.299951 -0.420239 18.529114
4.450000 -1.239688 -0.519336 18.046436
4.460000 -1.193654 -0.618039 17.577256
4.470000 -1.160698 -0.717025 17.121206
4.480000 -1.139830 -0.817038 16.677964
4.490000 -1.130209 -0.918880 16.247247
4.500000 -1.131142 -1.023402 15.828809
4.510000 -1.142074 -1.131501 15.422442
4.520000 -1.162581 -1.244120 15.027974
4.530000 -1.192364 -1.362250 14.645274
4.540000 -1.231245 -1.486927 14.274250
4.550000 -1.279161 -1.619246 13.914855
4.560000 -1.336158 -1.760357 13.567094
4.570000 -1.402394 -1.911479 13.231027
4.580000 -1.478131 -2.073907 12.906782
4.590000 -1.563736 -2.249016 12.594558
4.600000 -1.659682 -2.438276 12.294644
4.610000 -1.766547 -2.643257 12.007431
4.620000 -1.885017 -2.865642 11.733429
4.630000 -2.015888 -3.107232 11.473289
4.640000 -2.160066 -3.369957 11.227826
4.650000 -2.318577 -3.655881 10.998054
4.660000 -2.492564 -3.967210 10.785213
4.670000 -2.683295 -4.306285 10.590815
4.680000 -2.892163 -4.675589 10.416694
4.690000 -3.120692 -5.077729 10.265057
4.700000 -3.370535 -5.515419 10.138553
4.710000 -3.643476 -5.991451 10.040343
4.720000 -3.941421 -6.508648 9.974191
4.730000 -4.266391 -7.069798 9.944552
4.740000 -4.620508 -7.677556 9.956679
4.750000 -5.005966 -8.334327 10.016728
4.760000 -5.424996 -9.042088 10.131878
4.770000 -5.879816 -9.802174 10.310431
4.780000 -6.372557 -10.614990 10.561909
4.790000 -6.905171 -11.479660 10.897111
4.800000 -7.479308 -12.393582 11.328124
4.810000 -8.096149 -13.351908 11.868238
4.820000 -8.756215 -14.346919 12.531744
4.830000 -9.459116 -15.367343 13.333549
4.840000 -10.203254 -16.397629 14.288557
4.850000 -10.985494 -17.417233 15.410753
4.860000 -11.800778 -18.400041 16.711933
4.870000 -12.641743 -19.314048 18.200052
4.880000 -13.498340 -20.121484 19.877198
4.890000 -14.357533 -20.779617 21.737305
4.900000 -15.203125 -21.242448 23.763796
4.910000 -16.015801 -21.463459 25.927517
4.920000 -16.773472 -21.399450 28.185419
4.930000 -17.451997 -21.015270 30.480548
4.940000 -18.026316 -20.288952 32.743842
4.950000 -18.471965 -19.216454 34.898034
4.960000 -18.766880 -17.815037 36.863565
4.970000 -18.893286 -16.124294 38.565894
4.980000 -18.839421 -14.204226 39.943099
4.990000 -18.600815 -12.130311 40.952396
5.000000 -18.180901 -9.986253 41.574286
5.010000 -17.590839 -7.855679 41.813522
5.020000 -16.848575 -5.814289 41.696818
5.030000 -15.977288 -3.923778 41.267963
5.040000 -15.003490 -2.228323 40.581483
5.050000 -13.955043 -0.753773 39.696118
5.060000 -12.859362 0.490900 38.669169
5.070000 -11.741953 1.510634 37.552341
5.080000 -10.625388 2.320622 36.389265
5.090000 -9.528710 2.942659 35.214541
5.100000 -8.467215 3.401944 34.053942
5.110000 -7.452536 3.724568 32.925366
5.120000 -6.492920 3.935739 31.840167
5.130000 -5.593633 4.058651 30.804579
5.140000 -4.757414 4.113889 29.821058
5.150000 -3.984936 4.119214 28.889429
5.160000 -3.275242 4.089604 28.007820
5.170000 -2.626127 4.037459 27.173372
5.180000 -2.034477 3.972875 26.382756
5.190000 -1.496548 3.903961 25.632529
5.200000 -1.008189 3.837142 24.919367
5.210000 -0.565030 3.777451 24.240206
5.220000 -0.162616 3.728782 23.592316
5.230000 0.203484 3.694122 22.973327
5.240000 0.537602 3.675736 22.381235
5.250000 0.843914 3.675338 21.814382
5.260000 1.126411 3.694222 21.271434
5.270000 1.388871 3.733376 20.751355
5.280000 1.634858 3.793577 20.253378
5.290000 1.867718 3.875463 19.776984
5.300000 2.090585 3.979595 19.321885
5.310000 2.306396 4.106505 18.888010
5.320000 2.517903 4.256733 18.475497
5.330000 2.727688 4.430854 18.084693
5.340000 2.938188 4.629498 17.716157
5.350000 3.151701 4.853361 17.370665
5.360000 3.370416 5.103209 17.049233
5.370000 3.596419 5.379873 16.753124
5.380000 3.831709 5.684242 16.483881
5.390000 4.078215 6.017238 16.243348
5.400000 4.337796 6.379794 16.033704
5.410000 4.612252 6.772807 15.857495
5.420000 4.903320 7.197093 15.717670
5.430000 5.212671 7.653315 15.617619
5.440000 5.541897 8.141904 15.561206
5.450000 5.892489 8.662954 15.552795
5.460000 6.265812 9.216095 15.597275
5.470000 6.663063 9.800350 15.700063
5.480000 7.085221 10.413949 15.867082
5.490000 7.532981 11.054137 16.104717
5.500000 8.006672 11.716939 16.419718
5.510000 8.506165 12.396915 16.819046
5.520000 9.030757 13.086906 17.309657
5.530000 9.579046 13.777780 17.898181
5.540000 10.148788 14.458216 18.590513
5.550000 10.736752 15.114543 19.391285
5.560000 11.338569 15.730701 20.303225
5.570000 11.948606 16.288349 21.326419
5.580000 12.559854 16.767195 22.457505
5.590000 13.163881 17.145600 23.688863
5.600000 13.750849 17.401487 25.007886
5.610000 14.309629 17.513582 26.396449
5.620000 14.828044 17.462932 27.830723
5.630000 15.293238 17.234627 29.281446
5.640000 15.692185 16.819545 30.714785
5.650000 16.012312 16.215915 32.093819
5.660000 16.242217 15.430431 33.380586
5.670000 16.372394 14.478697 34.538558
5.680000 16.395922 13.384813 35.535248
5.690000 16.309018 12.180081 36.344626
5.700000 16.111395 10.900915 36.949008
5.710000 15.806362 9.586217 37.340134
5.720000 15.400666 8.274560 37.519297
5.730000 14.904077 7.001557 37.496552
5.740000 14.328778 5.797736 37.289166
5.750000 13.688632 4.687124 36.919591
5.760000 12.998393 3.686619 36.413278
5.770000 12.272964 2.806082 35.796609
5.780000 11.526737 2.049001 35.095164
5.790000 10.773068 1.413531 34.332429
5.800000 10.023897 0.893705 33.528982
5.810000 9.289525 0.480659 32.702103
5.820000 8.578508 0.163752 31.865736
5.830000 7.897668 -0.068495 31.030695
5.840000 7.252183 -0.227658 30.205018
5.850000 6.645731 -0.324873 29.394403
5.860000 6.080666 -0.370477 28.602650
5.870000 5.558211 -0.373788 27.832078
5.880000 5.078649 -0.343013 27.083897
5.890000 4.641502 -0.285218 26.358517
5.900000 4.245704 -0.206377 25.655797
5.910000 3.889748 -0.111439 24.975241
5.920000 3.571810 -0.004419 24.316141
5.930000 3.289868 0.111492 23.677683
5.940000 3.041785 0.233834 23.059026
5.950000 2.825386 0.360772 22.459341
5.960000 2.638518 0.491014 21.877851
5.970000 2.479096 0.623720 21.313843
5.980000 2.345138 0.758440 20.766678
5.990000 2.234788 0.895044 20.235796
6.000000 2.146341 1.033672 19.720714
6.010000 2.078248 1.174691 19.221023
6.020000 2.029127 1.318657 18.736388
6.030000 1.997768 1.466284 18.266543
6.040000 1.983127 1.618424 17.811291
6.050000 1.984335 1.776047 17.370504
6.060000 2.000683 1.940228 16.944126
6.070000 2.031629 2.112137 16.532170
6.080000 2.076787 2.293035 16.134732
6.090000 2.135927 2.484269 15.751991
6.100000 2.208967 2.687272 15.384223
6.110000 2.295972 2.903565 15.031811
6.120000 2.397150 3.134753 14.695261
6.130000 2.512849 3.382533 14.375218
6.140000 2.643552 3.648694 14.072488
6.150000 2.789880 3.935115 13.788068
6.160000 2.952583 4.243764 13.523167
6.170000 3.132544 4.576696 13.279247
6.180000 3.330774 4.936043 13.058062
6.190000 3.548407 5.323994 12.861702
6.200000 3.786696 5.742779 12.692643
6.210000 4.047006 6.194629 12.553809
6.220000 4.330804 6.681731 12.448633
6.230000 4.639644 7.206161 12.381127
6.240000 4.975144 7.769796 12.355953
6.250000 5.338963 8.374203 12.378498
6.260000 5.732755 9.020487 12.454944
6.270000 6.158124 9.709105 12.592328
6.280000 6.616559 10.439637 12.798582
6.290000 7.109341 11.210498 13.082539
6.300000 7.637445 12.018600 13.453896
6.310000 8.201400 12.858960 13.923092
6.320000 8.801133 13.724255 14.501095
6.330000 9.435770 14.604351 15.199049
6.340000 10.103418 15.485815 16.027754
6.350000 10.800915 16.351491 16.996936
6.360000 11.523563 17.180177 18.114289
6.370000 12.264861 17.946520 19.384280
6.380000 13.016262 18.621244 20.806742
6.390000 13.766985 19.171835 22.375330
6.400000 14.503935 19.563812 24.075993
6.410000 15.211771 19.762668 25.885677
6.420000 15.873184 19.736477 27.771544
6.430000 16.469420 19.459023 29.691028
6.440000 16.981071 18.913180 31.593022
6.450000 17.389119 18.094055 33.420363
6.460000 17.676167 17.011337 35.113570
6.470000 17.827744 15.690286 36.615525
6.480000 17.833531 14.170943 37.876490
6.490000 17.688340 12.505454 38.858675
6.500000 17.392692 10.753786 39.539588
6.510000 16.952898 8.978468 39.913564
6.520000 16.380629 7.239207 39.991256
6.530000 15.692022 5.588210 39.797284
6.540000 14.906476 4.066872 39.366571
6.550000 14.045284 2.704101 38.740105
6.560000 13.130285 1.516257 37.960808
6.570000 12.182671 0.508357 37.070069
6.580000 11.222036 -0.323889 36.105229
6.590000 10.265710 -0.991695 35.098094
6.600000 9.328382 -1.510834 34.074343
6.610000 8.421957 -1.899558 33.053643
6.620000 7.555612 -2.176931 32.050229
6.630000 6.735988 -2.361605 31.073724
6.640000 5.967467 -2.471002 30.130045
6.650000 5.252488 -2.520838 29.222277
6.660000 4.591877 -2.524905 28.351443
6.670000 3.985159 -2.495034 27.517145
